Date,Filename,Title,Download Url,CVE,MITRE,YARA
2015-04-15,Indicators_of_Compormise_Hellsing,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.04.15.Hellsing_APT/Indicators_of_Compormise_Hellsing.pdf,[],[],"['rule apt_hellsing_proxytool { \n \nmeta: \n \n \nversion = ""1.0"" \n \nfiletype = ""PE"" \n \nauthor = ""Costin Raiu, Kaspersky Lab"" \n \ncopyright = ""Kaspersky Lab"" \n \ndate = ""2015-04-07"" \n \ndescription = ""detection for Hellsing proxy testing tool"" \n \nstrings: \n \n        $mz=""MZ"" \n \n \n$a1=""PROXY_INFO: automatic proxy url => %s "" \n \n$a2=""PROXY_INFO: connection type => %d "" \n \n$a3=""PROXY_INFO: proxy server => %s "" \n \n$a4=""PROXY_INFO: bypass list => %s "" \n \n$a5=""InternetQueryOption failed with GetLastError() %d"" \n \n$a6=""D:\\\\Hellsing\\\\release\\\\exe\\\\exe\\\\"" nocase \n \n \ncondition: \n \n \n($mz at 0) and (2 of ($a*)) and filesize < 300000 \n}', 'rule apt_hellsing_irene { \n \nmeta: \n \n \nversion = ""1.0"" \n \nfiletype = ""PE"" \n \nauthor = ""Costin Raiu, Kaspersky Lab"" \n \ncopyright = ""Kaspersky Lab"" \n \ndate = ""2015-04-07"" \n \ndescription = ""detection for Hellsing msger irene installer"" \n \nstrings: \n \n        $mz=""MZ"" \n \n \n$a1=""\\\\Drivers\\\\usbmgr.tmp"" wide \n \n$a2=""\\\\Drivers\\\\usbmgr.sys"" wide \n \n$a3=""common_loadDriver CreateFile error! "" \n \n$a4=""common_loadDriver StartService error && GetLastError():%d! "" \n \n$a5=""irene"" wide \n \n$a6=""aPLib v0.43  -  the smaller the better"" \n \ncondition: \n \n \n($mz at 0) and (4 of ($a*)) and filesize < 500000 \n \n}', 'rule apt_hellsing_msgertype2 { \n \nmeta: \n \n \nversion = ""1.0"" \n \nfiletype = ""PE"" \n \nauthor = ""Costin Raiu, Kaspersky Lab"" \n \ncopyright = ""Kaspersky Lab"" \n \ndate = ""2015-04-07"" \n \ndescription = ""detection for Hellsing msger type 2 implants"" \n \nstrings: \n \n        $mz=""MZ"" \n \n \n$a1=""%s\\\\system\\\\%d.txt"" \n \n$a2=""_msger"" \n \n$a3=""http://%s/lib/common.asp?action=user_login&uid=%s&lan=%s&host=%s&os=%s&proxy\n=%s"" \n \n$a4=""http://%s/data/%s.1000001000"" \n \n$a5=""/lib/common.asp?action=user_upload&file="" \n \n$a6=""%02X-%02X-%02X-%02X-%02X-%02X"" \n \ncondition: \n \n \n($mz at 0) and (4 of ($a*)) and filesize < 500000 \n \n}', 'rules: \n \n \nrule apt_hellsing_implantstrings { \n \nmeta: \n \n \nversion = ""1.0"" \n \nfiletype = ""PE"" \n \nauthor = ""Costin Raiu, Kaspersky Lab"" \n \ncopyright = ""Kaspersky Lab"" \n \ndate = ""2015-04-07"" \n \ndescription = ""detection for Hellsing implants"" \n \nstrings: \n \n        $mz=""MZ"" \n \n        $a1=""the file uploaded failed !"" \n        $a2=""ping 127.0.0.1"" \n \n        $b1=""the file downloaded failed !"" \n        $b2=""common.asp"" \n \n        $c=""xweber_server.exe"" \n        $d=""action="" \n \n \n$debugpath1=""d:\\\\Hellsing\\\\release\\\\msger\\\\"" nocase \n \n$debugpath2=""d:\\\\hellsing\\\\sys\\\\xrat\\\\"" nocase \n \n$debugpath3=""D:\\\\Hellsing\\\\release\\\\exe\\\\"" nocase \n \n$debugpath4=""d:\\\\hellsing\\\\sys\\\\xkat\\\\"" nocase \n \n$debugpath5=""e:\\\\Hellsing\\\\release\\\\clare"" nocase \n \n$debugpath6=""e:\\\\Hellsing\\\\release\\\\irene\\\\"" nocase \n \n$debugpath7=""d:\\\\hellsing\\\\sys\\\\irene\\\\"" nocase \n \n \n \n$e=""msger_server.dll"" \n \n$f=""ServiceMain"" \n \ncondition: \n \n \n($mz at 0) and (all of ($a*)) or (all of ($b*)) or ($c and $d) or (any of ($debugpath*)) or ($e and \n$f) and filesize < 500000 \n \n}', 'rule apt_hellsing_xkat { \n \nmeta: \n \n \nversion = ""1.0"" \n \nfiletype = ""PE"" \n \nauthor = ""Costin Raiu, Kaspersky Lab"" \n \ncopyright = ""Kaspersky Lab"" \n \ndate = ""2015-04-07"" \n \ndescription = ""detection for Hellsing xKat tool"" \n \nstrings: \n \n        $mz=""MZ"" \n \n \n$a1=""\\\\Dbgv.sys"" \n \n$a2=""XKAT_BIN"" \n \n$a3=""release sys file error."" \n \n$a4=""driver_load error. "" \n \n$a5=""driver_create error."" \n \n$a6=""delete file:%s error."" \n \n$a7=""delete file:%s ok."" \n \n$a8=""kill pid:%d error."" \n \n$a9=""kill pid:%d  ok."" \n \n$a10=""-pid-delete"" \n \n$a11=""kill and delete pid:%d error."" \n \n$a12=""kill and delete pid:%d  ok."" \n \ncondition: \n \n \n($mz at 0) and (6 of ($a*)) and filesize < 300000 \n \n}', 'rule apt_hellsing_installer { \n \nmeta: \n \n \nversion = ""1.0"" \n \nfiletype = ""PE"" \n \nauthor = ""Costin Raiu, Kaspersky Lab"" \n \ncopyright = ""Kaspersky Lab"" \n \ndate = ""2015-04-07"" \n \ndescription = ""detection for Hellsing xweber/msger installers"" \n \nstrings: \n \n        $mz=""MZ"" \n \n \n$cmd=""cmd.exe /c ping 127.0.0.1 -n 5&cmd.exe /c del /a /f \\""%s\\"""" \n \n \n$a1=""xweber_install_uac.exe"" \n \n$a2=""system32\\\\cmd.exe"" wide \n \n$a4=""S11SWFOrVwR9UlpWRVZZWAR0U1aoBHFTUl2oU1Y="" \n \n$a5=""S11SWFOrVwR9dnFTUgRUVlNHWVdXBFpTVgRdUlpWRVZZWARdUqhZVlpFR1kEUVNSXa\nhTVgRaU1YEUVNSXahTVl1SWwRZValdVFFZUqgQBF1SWlZFVllYBFRTVqg="" \n \n$a6=""7dqm2ODf5N/Y2N/m6+br3dnZpunl44g="" \n \n$a7=""vd/m7OXd2ai/5u7a59rr7Ki45drcqMPl5t/c5dqIZw=="" \n \n$a8=""vd/m7OXd2ai/usPl5qjY2uXp69nZqO7l2qjf5u7a59rr7Kjf5tzr2u7n6euo4+Xm39zl2qju5dqo\n4+Xm39zl2t/m7ajr19vf2OPr39rj5eaZmqbs5OSI Njl2tyI"" \n \n$a9=""C:\\\\Windows\\\\System32\\\\sysprep\\\\sysprep.exe"" wide \n \n$a10=""%SystemRoot%\\\\system32\\\\cmd.exe"" wide \n \n$a11=""msger_install.dll"" \n \n$a12={00 65 78 2E 64 6C 6C 00} \n \n \n \ncondition: \n \n \n($mz at 0) and ($cmd  and   (2 of ($a*))) and filesize < 500000 \n}']"
2015-04-21,The CozyDuke APT - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.04.21.CozyDuke_APT/The%20CozyDuke%20APT%20-%20Securelist.pdf,[],[],[]
2015-04-22,CozyDuke,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.04.22.CozyDuke/CozyDuke.pdf,[],[],[]
2015-04-27,Attacks against Israeli & Palestinian interests - Cyber security updates,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.04.27.Attacks_Israeli_Palestinian/Attacks%20against%20Israeli%20%26%20Palestinian%20interests%20-%20Cyber%20security%20updates.pdf,[],[],[]
2015-05-05,1506306551185339,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.05.05.Targeted_attack_on_France_TV5Monde/1506306551185339.pdf,[],[],[]
2015-05-13,Cylance SPEAR Team_ A Threat Actor Resurfaces,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.05.13.Spear_Threat/Cylance%20SPEAR%20Team_%20A%20Threat%20Actor%20Resurfaces.pdf,['CVE-2012-0158'],[],[]
2015-05-18,CmstarDownloader_Lurid_Enfal_Cousin,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.05.18.Cmstar/CmstarDownloader_Lurid_Enfal_Cousin.pdf,['CVE-2012-0158'],[],"['rule ce_enfal_cmstar_debug_msg\n{\nmeta:\nauthor = ""rfalcone""\ndescription = ""Detects the static debug strings within CMSTAR""\nreference = ""9b9cc7e2a2481b0472721e6b87f1eba4faf2d419d1e2c115a91ab7e7e6fc7f7c""\ndate = ""5/10/2015""\nstrings:\n$d1 = ""EEE\\x0d\\x0a"" fullword\n$d2 = ""TKE\\x0d\\x0a"" fullword\n$d3 = ""VPE\\x0d\\x0a"" fullword\n$d4 = ""VPS\\x0d\\x0a"" fullword\n$d5 = ""WFSE\\x0d\\x0a"" fullword\n$d6 = ""WFSS\\x0d\\x0a"" fullword\n$d7 = ""CM**\\x0d\\x0a"" fullword\ncondition:\nuint16(0) == 0x5a4d and all of ($d*)\n}']"
2015-05-21,TheNaikonAPT-MsnMM2,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.05.21.Naikon_APT/TheNaikonAPT-MsnMM2.pdf,"['CVE-2010-3333', 'CVE-2012-0158', 'CVE-2012-1856']",[],[]
2015-05-26,Dissecting-LinuxMoose,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.05.26.LinuxMoose/Dissecting-LinuxMoose.pdf,[],[],[]
2015-06-10,Duqu_2_Yara_rules,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.06.10.The_Mystery_of_Duqu_2_0/Duqu_2_Yara_rules.pdf,[],[],"['rule apt_duqu2_loaders { \n \nmeta: \n \n \ncopyright = ""Kaspersky Lab"" \n \ndescription = ""Rule to detect Duqu 2.0 samples"" \n \nlast_modified = ""2015-06-09"" \n \nversion = ""1.0"" \n \n \nstrings: \n \n \n$a1=""{AAFFC4F0-E04B-4C7C-B40A-B45DE971E81E}"" wide \n \n$a2=""\\\\\\\\.\\\\pipe\\\\{AAFFC4F0-E04B-4C7C-B40A-B45DE971E81E}"" wide \n \n$a4=""\\\\\\\\.\\\\pipe\\\\{AB6172ED-8105-4996-9D2A-597B5F827501}"" wide \n \n$a5=""Global\\\\{B54E3268-DE1E-4c1e-A667-2596751403AD}"" wide \n \n$a8=""SELECT `Data` FROM `Binary` WHERE `Name`=\'%s%i\'"" wide \n \n$a9=""SELECT `Data` FROM `Binary` WHERE `Name`=\'CryptHash%i\'"" wide \n \n$a7=""SELECT `%s` FROM `%s` WHERE `%s`=\'CAData%i\'"" wide \n \n \n \n$b1=""MSI.dll"" \n \n$b2=""msi.dll"" \n \n$b3=""StartAction"" \n \n \n$c1=""msisvc_32@"" wide \n \n$c2=""PROP="" wide \n \n$c3=""-Embedding"" wide \n \n$c4=""S:(ML;;NW;;;LW)"" wide \n \n \n$d1 = \n""NameTypeBinaryDataCustomActionActionSourceTargetInstallExecuteSequenceConditionSequenceProp\nertyValueMicrosoftManufacturer"" nocase \n \n$d2 = {2E 3F 41 56 3F 24 5F 42 69 6E 64 40 24 30 30 58 55 3F 24 5F 50 6D 66 5F 77 72 61 70 40 \n50 38 43 4C 52 ?? 40 40 41 45 58 58 5A 58 56 31 40 24 24 24 56 40 73 74 64 40 40 51 41 56 43 4C 52 ?? \n40 40 40 73 74 64 40 40} \n \ncondition: \n \n \n( (uint16(0) == 0x5a4d) and ( (any of ($a*)) or (all of ($b*)) or (all of ($c*)) ) and filesize < 100000 \n) \n \n \n \nor  \n \n \n( (uint32(0) == 0xe011cfd0) and ( (any of ($a*)) or (all of ($b*)) or (all of ($c*)) or (any of ($d*)) ) \nand filesize < 20000000 ) \n \n \n}', 'rule apt_duqu2_drivers { \n \nmeta: \n \n \ncopyright = ""Kaspersky Lab"" \n \ndescription = ""Rule to detect Duqu 2.0 drivers"" \n \nlast_modified = ""2015-06-09"" \n \nversion = ""1.0"" \n \nstrings: \n \n \n \n \n$a1=""\\\\DosDevices\\\\port_optimizer"" wide nocase \n \n$a2=""romanian.antihacker"" \n \n$a3=""PortOptimizerTermSrv"" wide \n \n$a4=""ugly.gorilla1"" \n \n \n$b1=""NdisIMCopySendCompletePerPacketInfo"" \n \n$b2=""NdisReEnumerateProtocolBindings"" \n \n$b3=""NdisOpenProtocolConfiguration"" \n \ncondition: \n \n \nuint16(0) == 0x5A4D and (any of ($a*) ) and (2 of ($b*)) and filesize < 100000 \n \n}']"
2015-06-10,duqu2_crysys,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.06.10.Duqu_2.0/duqu2_crysys.pdf,[],[],['rule duqu2 \n{ \n \nstrings: \n$a = { 0F B6 C8 8B C1 0F AF C9 83 E0 ?? C1 E0 ?? 05 ?? ?? ?? ?? 0F \nAF D8 8B ?? ?? ?? 33 D9 } \n$b = { 0F 84 ?? ?? ?? ?? 0F B7 06 B9 ?? ?? ?? ?? 33 C1 3D ?? ?? ?? \n?? 0F 85 ?? ?? ?? ?? 8B } \n \ncondition: \nany of them \n \n}']
2015-06-22,winnti_pharmaceutical,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.06.22.Winnti_targeting_pharmaceutical_companies/winnti_pharmaceutical.pdf,[],[],[]
2015-06-30,Dino - the latest spying malware from an allegedly French espionage group analyzed,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.06.30.dino-spying-malware-analyzed/Dino%20%E2%80%93%20the%20latest%20spying%20malware%20from%20an%20allegedly%20French%20espionage%20group%20analyzed.pdf,[],[],[]
2015-07-09,butterfly-corporate-spies-out-for-financial-gain,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.07.09.Butterfly/butterfly-corporate-spies-out-for-financial-gain.pdf,['CVE-2013-0422'],[],"['rule Bannerjack\n{\n    meta:\n        author = “Symantec Security Response”\n        date = “2015-07-01”\n        description = “Butterfly BannerJack hacktool”\n    strings:\n        $str _ 1 = “Usage: ./banner-jack [options]”\n        $str _ 2 = “-f: file.csv” \n        $str _ 3 = “-s: ip start”\n        $str _ 4 = “-R: timeout read (optional, default %d secs)”\n     condition:\n        all of them\n}', 'rule Multipurpose\n{\n    meta:\n        author = “Symantec Security Response”\n        date = “2015-07-01”\n        description = “Butterfly Multipurpose hacktool”\n    \n    strings:\n        $str _ 1 = “dump %d|%d|%d|%d|%d|%d|%s|%d”\n        $str _ 2 = “kerberos%d.dll”\n        $str _ 3 = “\\\\\\\\.\\\\pipe\\\\lsassp”\n        $str _ 4 = “pth <PID:USER:DOMAIN:NTLM>: change”\n     condition:\n        all of them\n}', 'rule Securetunnel\n{\n   meta:\n        author = “Symantec Security Response”\n        date = “2015-07-01”\n        description = “Butterfly Securetunnel hacktool”\n    strings:\n        $str _ 1 = “KRB5CCNAME”\n        $str _ 2 = “SSH _ AUTH _ SOCK”\n        $str _ 3 = “f:l:u:cehR”\n        $str _ 4 = “.o+=*BOX@%&#/^SE”\n     condition:\n        all of them\n}', 'rule Eventlog\n{\n    meta:\n        author = “Symantec Security Response”\n        date = “2015-07-01”\n        description = “Butterfly Eventlog hacktool”\n    strings:\n        $str _ 1 = “wevtsvc.dll”\n        $str _ 2 = “Stealing %S.evtx handle ...” \n        $str _ 3 = “ElfChnk”\nPage 25\nButterfly: Corporate spies out for financial gain\n        $str _ 4 = “-Dr Dump all logs from a channel or .evtx file (raw”\n     condition:\n        all of them\n}', 'rule Hacktool\n{\n    meta:\n        author = “Symantec Security Response”\n        date = “2015-07-01”\n        description = “Butterfly hacktool”\n \n    strings:\n        $str _ 1 = “\\\\\\\\.\\\\pipe\\\\winsession” wide\n        $str _ 2 = “WsiSvc” wide\n        $str _ 3 = “ConnectNamedPipe”\n        $str _ 4 = “CreateNamedPipeW”\n        $str _ 5 = “CreateProcessAsUserW”\n     condition:\n        all of them\n}']"
2015-07-10,apt.group.ups,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.07.10.APT_Group_UPS_Targets_US_Government/apt.group.ups.pdf,"['CVE-2015-5119', 'CVE-2015-3113']",[],[]
2015-07-14,an-in-depth-look-at-how-pawn-storms-java-zero-day-was-used,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.07.14.How_Pawn_Storm_Java_Zero-Day_Was_Used/an-in-depth-look-at-how-pawn-storms-java-zero-day-was-used.pdf,['CVE-2015-2590'],[],[]
2015-07-20,China_Peace_Palace,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.07.20.China_Peace_Palace/China_Peace_Palace.pdf,['CVE-2015-5119'],[],[]
2015-07-20,WateringHole_Aerospace_CVE-2015-5122_IsSpace,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.07.20.IsSpace_Backdoor/WateringHole_Aerospace_CVE-2015-5122_IsSpace.pdf,['CVE-2015-5122'],[],[]
2015-07-27,apt29-hammertoss-stealthy-tactics-define-a,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.07.27.HAMMERTOSS/apt29-hammertoss-stealthy-tactics-define-a.pdf,[],[],[]
2015-07-30,Operation-Potao-Express_final_v2,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.07.30.Operation-Potao-Express/Operation-Potao-Express_final_v2.pdf,"['CVE-2014-4114', 'CVE-2014-1761']",[],[]
2015-08-04,Terracotta-VPN-Report-Final-8-3,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.08.04.Terracotta_VPN/Terracotta-VPN-Report-Final-8-3.pdf,[],[],[]
2015-08-20,ASERT Threat Intelligence Brief 2015-05 PlugX Threat Activity in Myanmar,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.08.20.PlugX_Threat_Activity_in_Myanmar/ASERT%20Threat%20Intelligence%20Brief%202015-05%20PlugX%20Threat%20Activity%20in%20Myanmar.pdf,[],[],[]
2015-08-20,new-activity-of-the-blue-termite-apt,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.08.20.new-activity-of-the-blue-termite-apt/new-activity-of-the-blue-termite-apt.pdf,['CVE-2015-5119'],[],[]
2015-09-17,wp-operation-iron-tiger,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.09.17.Operation_Iron_Tiger/wp-operation-iron-tiger.pdf,['CVE-2008-1436'],[],[]
2015-10-15,Mapping FinFisher's Continuing Proliferation,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.10.15.FinFisher_Continuing/Mapping%20FinFisher%E2%80%99s%20Continuing%20Proliferation.pdf,[],[],[]
2015-11-10,bookworm-trojan-a-model-of-modular-architecture,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.11.10.bookworm-trojan-a-model-of-modular-architecture/bookworm-trojan-a-model-of-modular-architecture.pdf,[],[],[]
2015-11-18,Russian financial cybercrime_ how it works - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.11.18.Russian_financial_cybercrime_how_it_works/Russian%20financial%20cybercrime_%20how%20it%20works%20-%20Securelist.pdf,[],[],[]
2015-11-18,amballa-discovers-new-toolset-linked-to-destover-attackers-arsenal-helps-them-to-broaden-attack-surface,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.11.18.Destover/amballa-discovers-new-toolset-linked-to-destover-attackers-arsenal-helps-them-to-broaden-attack-surface.pdf,[],['S\n2015:N/A'],"['rule Destover\n{\nTools\nVulns, Exploits,\nSteps\nFoothold\nTools\nafset, setMFT, RATs, credential theft\nSteps\nMove laterally\nTools\nStolen administrative credentials and RATs\nSteps\nExﬁltrate\x00Tools\nVPN accounts, RATs, out of band comms\nSteps\nDelete tracks\nTools\nafset, setMFT, Destover / Shamoon\nSteps\nExit\nTools\nPublish stolen data, clean with Destover / Shamoon\nShare this:\n{\nmeta:\ndescription = “Rule to detect Destover trojan and associated tools by license key”\nauthor = “Willis McDonald”\ncompany = “Damballa Inc.”\nreference = “not set”\ndate = “2015/10/30”\nstrings:\n$key = “99E2428CCA4309C68AAF8C616EF3306582A64513E55C786A864BC83DAFE0C\n78585B692047273B0E55275102C664C5217E76B8E67F35FCE385E4328EE1AD139EA6AA2634\n5C4F93000DBBC7EF1579D4F”\n$MZ = “MZ”\ncondition:\n$key and $MZ at 0\n}']"
2015-11-23,Prototype Nation_ The Chinese Cybercriminal Underground in 2015 - Security News - Trend Micro USA,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.11.23.Prototype_Nation_The_Chinese_Cybercriminal_Underground_in_2015/Prototype%20Nation_%20The%20Chinese%20Cybercriminal%20Underground%20in%202015%20-%20Security%20News%20-%20Trend%20Micro%20USA.pdf,[],[],[]
2015-12-01,china.based.threat,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.12.01.China-based_Cyber_Threat_Group_Uses_Dropbox_for_Malware_Communications_and_Targets_Hong_Kong_Media_Outlets/china.based.threat.pdf,['CVE-2012-0158'],[],[]
2015-12-07,fin1-targets-boot-record,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.12.07.Thriving_Beyond_The_Operating_System/fin1-targets-boot-record.pdf,[],[],[]
2015-12-16,operation-black-atlas-part-2-tools-and-malware-used-and-how-to-detect-them,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.12.16.Operation_Black_Atlas/operation-black-atlas-part-2-tools-and-malware-used-and-how-to-detect-them.pdf,[],[],[]
2015-12-17,APT28 Under the Scope A Journey into Exfiltrating Intelligence and Government Information,,https://download.bitdefender.com/resources/media/materials/white-papers/en/Bitdefender_In-depth_analysis_of_APT28%E2%80%93The_Political_Cyber-Espionage.pdf,['CVE-2014-4076'],[],[]
2015-12-20,The_EPS_Awakens_Part_2,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2015/2015.12.20.EPS_Awakens_Part_II/The_EPS_Awakens_Part_2.pdf,['CVE-2015-1701'],[],[]
2016-01-06,potential-sample-of-malware-from-the-ukrainian-cyber-attack-uncovered,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.01.03.BlackEnergy_Ukrainian/Reference/potential-sample-of-malware-from-the-ukrainian-cyber-attack-uncovered.pdf,[],[],[]
2016-01-06,blackenergy-trojan-strikes-again-attacks-ukrainian-electric-power-industry,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.01.03.BlackEnergy_Ukrainian/Reference/blackenergy-trojan-strikes-again-attacks-ukrainian-electric-power-industry.pdf,['CVE-2014-4114'],[],[]
2016-01-06,LM3-LipovskyCherepanov.xml,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.01.03.BlackEnergy_Ukrainian/Reference/LM3-LipovskyCherepanov.xml.pdf,['CVE-2014-1761'],[],[]
2016-01-29,malicious-office-files-dropping-kasidet.html,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.01.29.Malicious_Office_files_dropping_Kasidet_and_Dridex/malicious-office-files-dropping-kasidet.html.pdf,"['CVE-2015-310', 'CVE-2014-6332', 'CVE-2015-5119', 'CVE-2015-0313', 'CVE-2015-311', 'CVE-2015-0311', 'CVE-2013-2551', 'CVE-2015-5122', 'CVE-2014-0515', 'CVE-2014-6271', 'CVE-2013-3896', 'CVE-2015-5123', 'CVE-2014-4130', 'CVE-2013-0074', 'CVE-2013-2460', 'CVE-2015-0336']",[],[]
2016-01-29,F5SOC_Tinbapore_Attack_January2016_29,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.01.29.Tinbapore_Attack/F5SOC_Tinbapore_Attack_January2016_29.pdf,[],[],[]
2016-01-29,ICS-ALERT-14-281-01B,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.01.28.BlackEnergy_APT/reference/ICS-ALERT-14-281-01B.pdf,"['CVE-2014-0751', 'CVE-2014-4114']",[],[]
2016-02-01,massive-admedia-iframe-javascript-infection.html,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.02.01.Massive_Admedia_Adverting_iFrame_Infection/massive-admedia-iframe-javascript-infection.html.pdf,[],[],[]
2016-02-04,PaloAlto_t9000-advanced-modular-backdoor-uses-complex-anti-analysis-techniques.2016.02.04,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.02.04_PaloAlto_T9000-Advanced-Modular-Backdoor/PaloAlto_t9000-advanced-modular-backdoor-uses-complex-anti-analysis-techniques.2016.02.04.pdf,"['CVE-2012-1856', 'CVE-2015-1641']","['T5000:N/A', 'T9000:N/A']",[]
2016-02-23,Dust_Storm_Infographic_v4,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.02.23.Operation_Dust_Storm/Dust_Storm_Infographic_v4.pdf,[],[],[]
2016-02-24,Operation-Blockbuster-Destructive-Malware-Report,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.02.24.Operation_Blockbuster/Operation-Blockbuster-Destructive-Malware-Report.pdf,[],[],[]
2016-02-29,TA_Fidelis_Turbo_1602_0,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.02.29.Turbo_Campaign_Derusbi/TA_Fidelis_Turbo_1602_0.pdf,[],[],[]
